mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0140949599909916,1.0231684273775754,0,0,8,1.0263946448149168,0,6,1.1549271203976632,0,7,8,6,0,0,,0,0,,0,0,,77.31670684452399,86.76347845886248,1.1221827985164317,0.12218279851643166,3.403312966751025,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.015340157065111,1.0248442422579247,0,0,7,1.0252206967954307,0,0,,0,8,7,0,0,0,,0,0,,0,0,,441.560195147039,460.9826933136812,1.0439860711633542,0.04398607116335411,194224981666.42184,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0016940708962618,1.0803706981208996,0,0,9,1.0395139585327,0,18,1.1850752087570473,0,9,9,18,0,0,,0,0,,0,0,,353.9460770671669,383.1969859010706,1.0826422744285786,0.08264227442857872,3.230487675960549,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9982320881109673,1.0369714154463305,0,0,10,1.0265056361386498,0,16,1.0579234797419022,0,10,10,16,0,0,,0,0,,0,0,,417.3627940715983,439.4146871803947,1.0528362696005276,0.05283626960052756,6.6337506991659385,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,13,1.0083877712980227,1.0451891606342987,0,0,21,1.0582527926901266,0,11,1.163437986718568,0,13,21,11,0,0,,0,0,,0,0,,,514.5760735309399,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9982376557643606,1.0277991108346043,0,0,10,1.0419992205660924,0,10,1.0398129186045175,0,8,10,10,0,0,,0,0,,0,0,,15.666526631180838,27.409388080605094,1.7495510476491085,0.7495510476491085,1.9496490601716876,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9657315462271837,1.028396178049238,0,0,13,1.0381320100991394,0,14,1.0406259412674868,0,9,13,14,0,0,,0,0,,0,0,,17.384411017482474,35.4321836926962,2.038158420038743,1.0381584200387433,170.13682884449082,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9844397521509308,1.010880291150544,0,0,6,1.0059638546634653,0,4,1.1186288283343981,0,5,6,4,0,0,,0,0,,0,0,,0.846131035916952,2.7022846749397953,3.193695255500621,2.193695255500621,222.60721296065924,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,3,1.0015794505455806,1.0038991417882936,0,0,2,0.9985912784011827,0,1,1.4195287510937933,0,3,2,1,0,0,,0,0,,1,1,0.005739148958795591,1.013498992013943,2.1177963439560896,2.089588998749546,1.0895889987495464,3.1334669771092574,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9720143788697386,1.0174282810915556,0,0,8,1.0150269238253555,0,13,0.971748845665868,0,7,8,13,0,0,,0,0,,0,0,,12.340940208155157,32.20575944164909,2.609668218015256,1.6096682180152562,16.095699977199782,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9642151396473672,1.0706697415149284,0,0,10,1.0417869655469392,0,10,0.9986911515190435,0,8,10,10,1,1,0.003259734348357765,0,0,,0,0,,11.419029875503922,28.027682298371452,2.4544714046590226,1.4544714046590221,166086524228.6753,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.0024186897344827,1.0134161937035555,0,0,3,1.0750257650534447,0,3,0.9345649217415495,0,4,3,3,0,0,,0,0,,0,0,,0.3342967032499626,2.070811906672301,6.194532840259271,5.194532840259271,38.019164676081104,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0088913898537595,1.0104712688443576,0,0,11,1.0171795336458356,0,7,1.1127326827060058,0,10,11,7,0,0,,0,0,,0,0,,554.8123339722888,572.2191922769337,1.0313743174741934,0.031374317474193496,10248582965.142868,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0001605808783267,1.1419551474278367,0,0,9,1.143812216328939,0,11,1.2045742756511026,0,8,9,11,0,0,,0,0,,0,0,,14.5976602248632,58.932115340428176,4.037093234986599,3.037093234986599,24.713991029978214,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0160669699445457,1.0492775634352747,0,0,14,1.0623569460958713,0,11,1.091623443361201,0,11,14,11,0,0,,0,0,,0,0,,204.40408020166342,222.57061301935067,1.0888755880008085,0.0888755880008085,181665328176.87253,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,1.008057443240995,1.0179113089956857,0,0,4,1.0576422060302488,0,6,1.138610241002324,0,5,4,6,0,0,,0,0,,0,0,,3.8777405990021943,6.883913137503164,1.7752381732998095,0.7752381732998094,3.490932502770713,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.00296938554772,1.0332655837922906,0,0,9,1.0457235164600573,0,4,1.07284207739652,0,8,9,4,0,0,,0,0,,0,0,,424.4586767148754,444.51961845301525,1.047262414078569,0.04726241407856885,200609417381.39832,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9648046394131895,1.0326592336622806,0,0,12,1.0315831061108627,0,15,1.097561839578151,0,9,12,15,0,0,,0,0,,0,0,,53.3399342021005,74.43340396591996,1.3954536142451561,0.3954536142451562,16.239689069181683,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0023932138117075,1.025094373621958,0,0,14,1.0573486757703718,0,11,1.1419936606026115,0,11,14,11,0,0,,0,0,,0,0,,423.949984585166,466.36217934657384,1.1000405621028813,0.10004056210288118,13.267711272114456,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.0077435051928516,1.0135457119701918,0,0,3,1.017513754891495,0,3,1.262361571036297,0,4,3,3,0,0,,0,0,,0,0,,2.278480055918683,4.107030132150569,1.802530648219615,0.8025306482196151,1.7761101068602563,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0053145434900748,1.0079797496287624,0,0,7,1.0163835915511983,0,8,1.0405293573217191,0,6,7,8,0,0,,0,0,,0,0,,3.3690841986624975,7.539552996742704,2.2378642242707536,1.2378642242707536,72.2552733641144,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0173113350642486,1.0316915427908975,0,0,12,1.063356434233597,0,15,1.1693149583837572,0,9,12,15,0,0,,5,5,0.23285747136843774,0,0,,31.276400503809867,29.3776075712842,0.9392899150177346,-0.06071008498226541,-0.1573789585230531,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.0004620786529568,1.0141464585783588,0,0,4,1.0224608474490346,0,2,1.0282940215090381,0,4,4,2,0,0,,0,0,,0,0,,22.28090019538518,2.1502856472390692,0.09650802384027718,-0.9034919761597228,-0.3129115005054031,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9640552384032433,1.0438239188252796,0,0,12,1.081025667919392,0,14,1.0845493993390398,0,10,12,14,0,0,,0,0,,0,0,,131.18763577946285,157.24270916159685,1.198609215169749,0.19860921516974897,164.17852391594454,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.00106793836666,1.016988436199887,0,0,12,1.040947636075245,0,14,1.0536701645230875,0,10,12,14,0,0,,0,0,,0,0,,288.8276488475174,299.20077774400573,1.035914597989075,0.035914597989075,103731288964.8831,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9904607366852151,1.0341778940529684,0,0,14,1.0474598399374044,0,12,0.9871540305534059,0,10,14,12,1,1,0.006092591122529124,0,0,,0,0,,75.99719317100632,101.35689869882847,1.3336926598165093,0.33369265981650936,253597055278.22156,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9865774539770022,0.9898980860516218,0,0,9,1.0040799088862975,0,6,1.099066182855268,0,6,9,6,0,0,,0,0,,0,0,,2.565152687759838,7.3587572516698,2.868740440591957,1.8687404405919572,45.89901839291993,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0162988015727568,1.0160291294660984,0,0,11,1.057433635025797,0,16,1.1236313897959465,0,9,11,16,0,0,,0,0,,0,0,,31.813455710276795,41.1452158405481,1.293327459149835,0.29332745914983505,0.32625005633926685,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9674657759603178,1.015004909861148,0,0,10,1.0470360260795764,0,18,0.9805041148550345,0,8,10,18,0,0,,0,0,,0,0,,15.138561312816494,31.49776610130692,2.0806314054850454,1.0806314054850454,83.52445461527213,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9495623170692974,1.0439358618378891,0,0,11,1.0252383106389553,0,9,1.1100294158363702,0,8,11,9,0,0,,0,0,,0,0,,23.389406349084137,44.242490497644205,1.891561069884812,0.891561069884812,208530841485.60068,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,15,0.9312080272629234,1.070420958822827,0,0,22,1.050982188200032,0,54,1.011002544536929,0,15,22,54,2,2,0.02632236185073777,0,0,,0,0,,27.36106811101545,60.69657258566224,2.218355377772188,1.2183553777721878,10924.875771345309,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9992848263847873,1.024967068417924,0,0,10,1.049369829149973,0,18,1.0041424082278307,0,8,10,18,0,0,,0,0,,0,0,,14.48576109644425,22.017812624580497,1.5199624291736458,0.5199624291736458,4.731036335924901,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9504814484618251,1.0094063634342312,0,0,5,1.0356679386769252,0,4,1.0607563175128363,0,6,5,4,0,0,,0,0,,1,1,0.0360241019544303,102.05775031388482,162.57736394787938,1.592993804467204,0.5929938044672041,55587.75591814734,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9981661230372404,1.0168133483699868,0,0,13,1.0256977330501833,0,13,1.141132959911048,0,10,13,13,0,0,,0,0,,0,0,,360.8235667010398,371.22471161499465,1.0288261241056151,0.028826124105615074,2.571636146539584,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,1.013704795837557,1.1537227169859259,0,0,5,1.0949689549302208,0,5,1.1426363296944781,0,5,5,5,0,0,,0,0,,0,0,,2.470269049989081,47.3001319023659,19.1477652616726,18.1477652616726,138.55779717496225,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9774825120246118,1.01460483639313,0,0,9,1.0064139800230563,0,5,1.0023912450967152,0,7,9,5,1,1,0.0033925508441204656,0,0,,0,0,,37.32838298019219,43.74521725626874,1.1719022835648025,0.17190228356480264,64168342760.765495,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9906172205478597,1.0401651147677304,0,0,12,1.033953845780694,0,15,1.023749506503507,0,9,12,15,0,0,,0,0,,0,0,,53.14633044529177,77.29186114025808,1.454321690560018,0.45432169056001803,74.4928142597177,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0065731809824188,1.012590297474419,0,0,13,1.03888910617519,0,12,1.026041260308622,0,11,13,12,0,0,,0,0,,0,0,,635.8961332216722,700.5528814339181,1.1016781591117282,0.10167815911172806,1.8088196821319062,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0099741768272645,1.0186622893727657,0,0,14,1.0353158567110983,0,12,1.2835407111716677,0,10,14,12,0,0,,0,0,,0,0,,288.9805688611792,301.83509118751556,1.0444823068104327,0.04448230681043266,128545223263.36336,True,False,True
True,True,True,True,False,False,True,True,True,True,1.0,False,False,True,True,9,0.945702194022121,1.5563936773088702,0,1,11,1.5841473413030207,2,16,0.7946830292370134,0,8,9,16,0,0,,0,0,,0,0,,205.93203800038077,1609.3382255161453,7.814899717124975,6.814899717124975,151.4616540252697,True,False,
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0118745457160723,1.0282483345505316,0,0,14,1.040562541407806,0,11,1.0787975963233072,0,11,14,11,0,0,,0,0,,0,0,,415.25290833583864,429.1097060518494,1.0333695380281454,0.03336953802814544,138567977160.1076,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.959908467638908,1.014302027521326,0,0,6,1.0852234480989256,0,9,0.9634315258531202,0,6,6,9,0,0,,0,0,,0,0,,3.900720380350146,22.759162586843008,5.834604987707436,4.8346049877074355,28.753921928102184,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9925768231116948,1.0377238563240965,0,0,13,1.0516363671733782,0,14,0.9640023558179392,0,9,13,14,0,0,,0,0,,0,0,,14.950183180000685,44.00208457896948,2.943247186284139,1.9432471862841392,9.572442523600342,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9897612776091933,1.0442290644100258,0,0,14,1.0466996411383689,0,12,1.0520036507851853,0,10,14,12,0,0,,0,0,,0,0,,151.1255095742981,162.9807524354691,1.0784463383750749,0.07844633837507488,2.662665398582431,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9164434221732087,0.9905740704032515,0,0,4,1.0419875330027115,0,2,1.0976484950012235,0,4,4,2,0,0,,0,0,,0,0,,2.290884618819025,29.70322971479981,12.965834014858476,11.965834014858476,84.3301372114289,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,1.0081258775928814,1.0400176951592612,0,0,16,1.0514517866173079,0,8,1.3501330048524014,0,12,16,8,0,0,,0,0,,0,0,,696.1893196791549,720.0819826312226,1.0343192035222242,0.03431920352222412,203496781190.18808,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0052289229315887,1.0261576333550453,0,0,10,1.0312042159999004,0,17,1.1656009303560522,0,9,10,17,0,0,,0,0,,0,0,,354.8467026756309,367.1517527238827,1.0346770871913664,0.0346770871913665,2.9426823668012982,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9537282775730571,1.0273886055143215,0,0,12,1.0712766227858594,0,15,0.9080963549815954,0,9,12,15,1,1,0.004940509070750959,0,0,,0,0,,41.22588021570957,84.26720013186524,2.0440364084634948,1.0440364084634948,578937.2196076586,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0162028142699082,1.013359287901112,0,0,12,1.0393073783985394,0,14,1.1427175714076723,0,10,12,14,0,0,,0,0,,0,0,,293.23134557757294,302.70682973324904,1.0323140220122524,0.03231402201225246,17.391289067261017,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9702989669201236,1.0108171099862822,0,0,6,1.0248367394045708,0,15,1.0141195963500975,0,7,6,15,0,0,,0,0,,1,1,0.03860620991189448,7.295861592440887,22.473005387391876,3.0802400926404303,2.0802400926404303,2.6391627533389923,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0182932790453245,1.019318528899838,0,0,8,1.0271722084456751,0,6,1.0763069440609523,0,7,8,6,0,0,,5,5,0.35175195105790125,0,0,,19.334276335965743,27.099026558141734,1.4016054227864714,0.4016054227864714,0.6085180919183927,True,True,True
True,True,True,True,True,True,True,True,True,False,,False,False,True,True,11,1.0103618065460545,1.035209289504588,0,0,15,1.0408799167703573,0,10,0.967611663061887,0,11,15,10,0,0,,0,0,,1,0,0.6128598750328195,,162.58937846172137,,,,,,
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0162886995482932,1.0262161989239005,0,0,11,1.0483509256655308,0,8,1.2148238162813851,0,9,11,8,0,0,,0,0,,0,0,,146.71464108996432,161.96227140847873,1.1039271214190864,0.10392712141908644,19.01852242748037,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0008314172857642,1.0261427172929496,0,0,11,1.0550346565497377,0,15,1.037684463473205,0,10,11,15,0,0,,0,0,,0,0,,343.8430927632825,352.0369376846306,1.0238301861919008,0.02383018619190081,60.17006366659805,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0109567939540507,1.0253578937218069,0,0,13,1.0550900485334969,0,12,1.2051467424872762,0,11,13,12,0,0,,0,0,,0,0,,158.67644348519812,179.6126354253843,1.131942659416482,0.13194265941648217,3.4128187081798473,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9622860162540902,1.0109735684579784,0,0,5,1.0461251532769515,0,10,0.8766563958050068,0,6,5,10,0,0,,0,0,,0,0,,-0.18203594839868942,57.2354947982914,-314.4186370976353,-315.4186370976353,23.318499548626683,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0077536929059714,1.014226833510206,0,0,10,1.0218398256555294,0,10,1.0317166108329587,0,8,10,10,0,0,,0,0,,1,1,0.0465088518144312,16.331395871139822,27.96499857435891,1.7123458885579717,0.7123458885579717,66177.74031784639,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9784185350862717,1.0346330269112065,0,0,14,1.0858005131419382,0,11,1.0401980382219589,0,11,14,11,0,0,,0,0,,0,0,,473.8031335264327,507.69351769230485,1.0715284086739403,0.07152840867394022,4124.388388594936,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9923823867235184,1.0357931614559723,0,0,10,1.037804898764257,0,11,1.0804841631648177,0,7,10,11,0,0,,0,0,,0,0,,5.9046203931843255,20.173471350059728,3.4165568667794237,2.4165568667794237,31.216226900891012,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0108770495913741,1.032805312200909,0,0,12,1.0361571509584522,0,7,1.2386397444773198,0,9,12,7,0,0,,0,0,,0,0,,82.75743834732629,89.15516073182447,1.077306916601834,0.0773069166018341,5.224412242611545,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,1.0125057416116845,1.025210778749561,0,0,14,1.0431008105908188,0,10,1.1235751277889916,0,12,14,10,0,0,,0,0,,0,0,,483.51479598512014,495.2687055918471,1.0243093069836247,0.02430930698362469,117539096067.26949,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,1.00694494816885,1.032227912689431,0,0,14,1.0338639472033226,0,10,1.1749982452282266,0,12,14,10,0,0,,0,0,,0,0,,712.3032348594913,742.2053081347459,1.0419794152432187,0.041979415243218764,16.940134245289624,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9640431928717229,1.0170756522228366,0,0,6,1.0851171346903086,0,9,0.9646392457599908,0,6,6,9,0,0,,0,0,,0,0,,4.4063577844674064,26.908895661962244,6.106834028960884,5.106834028960884,195.10142865438948,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9309193510943983,1.0602525887097074,0,0,14,1.1169019798800845,0,20,0.9132794722635574,0,11,14,20,0,0,,0,0,,0,0,,102.59770091544779,155.95662128747782,1.5200791040727497,0.5200791040727498,83.4181345225196,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,11,0.9901266819577657,1.0622758300905197,0,0,14,1.088293995864492,0,11,1.233799937061903,0,11,14,11,0,0,,0,0,,0,0,,,240.10555752831644,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,0.9995927869004536,1.0639885720849889,0,0,14,1.090961917141069,0,10,1.237687055686831,0,12,14,10,0,0,,0,0,,0,0,,613.7902595278962,642.5841068011121,1.046911541566924,0.04691154156692384,744.5481983450372,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.962887450621166,1.0648077082969793,0,0,11,1.0881969400716618,0,15,1.0038301547760013,0,10,11,15,0,0,,0,0,,0,0,,311.12201186515017,333.0623859624242,1.0705201601318508,0.07052016013185089,143.79438024471517,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9752955289605318,1.0191071226502308,0,0,10,1.048186674720076,0,17,1.058437647181916,0,9,10,17,0,0,,5,5,0.38010431244458565,0,0,,16.38805737610911,30.441028892457943,1.8575129555523513,0.8575129555523513,0.7386460226107632,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0034500562625182,1.041590781108132,0,0,13,1.0610154547008912,0,13,1.0652590354738984,0,10,13,13,0,0,,0,0,,0,0,,379.0657905558098,398.92815776703003,1.0523982055518561,0.052398205551856224,3.589268042883632,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,11,0.987741272332435,1.0555549632004035,0,0,12,1.1925497257465274,0,13,1.1608153167757629,0,11,12,13,0,0,,0,0,,0,0,,,450.8933396197173,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0073817936660758,1.0202071165729238,0,0,8,1.0458480312476375,0,20,1.2735279414866043,0,8,8,20,0,0,,0,0,,0,0,,13.60519709254851,30.023634336824223,2.2067768759680813,1.2067768759680815,10.745659598506606,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.013995050933523,1.0346939860627398,0,0,13,1.067707977408939,0,13,1.082636274806445,0,10,13,13,0,0,,0,0,,0,0,,147.8234222497755,163.4395322659881,1.1056402955536118,0.10564029555361165,3.639759274587648,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9943525049019346,1.0332563322548738,0,0,14,1.019018191427728,0,12,1.0240190357036767,0,10,14,12,0,0,,0,0,,1,1,0.04101431948323115,50.70980940793895,71.73281323165358,1.414574696082832,0.41457469608283215,210230038237.1463,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.006339241389396,1.0322644200040667,0,0,15,1.042453281508289,0,10,1.288782202133722,0,11,15,10,0,0,,0,0,,1,1,0.021769344979065245,157.38398801915355,166.4788219648512,1.0577875428127466,0.057787542812746666,90948339456.97644,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9368273073604632,1.0165736493645106,0,0,7,1.0704482739445833,0,8,0.9822864626760655,0,6,7,8,0,0,,0,0,,0,0,,1.4148743893981612,43.242936094192295,30.5630919735471,29.5630919735471,105.55164928103311,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9848588302302974,1.0408913135234819,0,0,14,1.0287267394175736,0,12,0.9988598577672607,0,10,14,12,2,2,0.0033933302633554173,0,0,,0,0,,113.03380955508506,149.126670563424,1.3193103121128524,0.31931031211285255,360928610083.3894,True,False,True
True,True,True,True,True,True,True,True,True,True,0.0,False,False,True,True,4,0.9820887523380994,1.0521292046791297,0,0,4,1.0622973055924898,0,2,0.9913508150900611,0,4,4,2,0,0,,0,0,,1,1,0.028286749455651433,0.04427594543763741,29.457587089960818,665.3180818341141,664.3180818341142,886.9232245225304,False,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0067119557258823,1.05509672426504,0,0,11,1.079936191812104,0,15,1.0192385251666323,0,10,11,15,0,0,,0,0,,1,1,0.04274280505627933,97.6172246993705,123.6804525018422,1.2669941486529455,0.2669941486529454,6.52852367371241,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,11,1.0001425639840036,1.0784631547104402,0,0,14,1.0578724057976647,0,11,1.2488521056486628,0,11,14,11,0,0,,0,0,,0,0,,,562.4285657399683,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0100680272584723,1.0274748465741006,0,0,6,1.0363003213984026,0,8,1.2573782277039622,0,7,6,8,0,0,,0,0,,0,0,,31.614081203461236,36.71496390458141,1.161348440534837,0.16134844053483702,1.5525368636688497,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9660439968481641,1.0271145064554184,0,0,15,1.0375678180405146,0,11,1.00875732098607,0,10,15,11,0,0,,0,0,,0,0,,74.7498389628738,89.11478159104605,1.1921735595351173,0.1921735595351173,351.21272945977495,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0023007344536794,1.0583207447243899,0,0,14,1.0679647948777393,0,4,1.5059416803250596,0,10,14,4,0,0,,0,0,,0,0,,253.90013789885728,272.36059679557184,1.0727075575834006,0.07270755758340075,184604588967.14554,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9603944183252867,1.0389555627471208,0,0,11,1.0532308695811772,0,24,1.0591469042967534,0,10,11,24,0,0,,0,0,,0,0,,83.03323728322113,114.95131315186495,1.3844011977971338,0.3844011977971338,6.349043953139495,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9893249793401184,1.06650919427614,0,0,11,1.0370571008639327,0,16,1.0071568850048762,0,9,11,16,1,1,0.004422369830990307,0,0,,0,0,,39.57536677605262,55.79753459059528,1.4099056846734983,0.4099056846734983,22576.10567710001,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.008123794142971,1.0350776853531691,0,0,14,1.047201683164248,0,11,1.136174860370311,0,11,14,11,0,0,,0,0,,1,1,0.02480531066075404,424.46249362568955,443.1351174241329,1.0439912220251661,0.04399122202516605,6.842646742675319,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9629577678684492,1.0221398802626998,0,0,10,1.0597247812421353,0,26,0.7394918369436713,0,9,10,26,0,0,,0,0,,0,0,,9.998019179082455,42.77066115048522,4.27791349310158,3.2779134931015803,2.761509610663426,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9783114241425126,1.0143594434918242,0,0,11,1.0272833911854096,0,24,1.005886134105461,0,10,11,24,0,0,,0,0,,0,0,,348.74832980848237,367.5679067163831,1.0539632029728592,0.053963202972859094,4.2628285382391145,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9595657701668827,1.0508574119742973,0,0,16,1.030143559763253,0,28,0.9833264403289832,0,11,16,28,0,0,,0,0,,0,0,,25.802416273696934,57.39493502205187,2.2244015604290692,1.2244015604290692,15.295543742598941,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,0.9930312866444072,1.0298566798689386,0,0,16,1.0612698983634405,0,17,1.1026735975452915,0,12,16,17,0,0,,0,0,,0,0,,462.4616046923774,494.062077290229,1.0683310187855957,0.06833101878559573,80.09432620184185,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9874242055942474,1.005871980250881,0,0,10,1.0226367690953382,0,16,0.9927699295074337,0,10,10,16,0,0,,0,0,,0,0,,627.8975069711737,663.0028463202237,1.055909346604018,0.055909346604017814,2.1694096321130285,True,True,True
