mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,False,True,True,True,True,True,True,1.0,False,False,True,True,12,0.9915262867108937,1.0525641250537339,0,0,14,1.030292703556836,0,10,1.1780348918380499,0,12,14,10,0,0,,0,0,,0,0,,698.2904386495403,733.7102228613456,1.0507235703818392,0.050723570381839216,354197842118.05334,1.0,0.0,
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9186192761472597,1.081901392296591,0,0,9,1.0344017941122123,0,19,1.002002087011738,0,8,9,19,0,0,,0,0,,1,1,0.0045984002767018445,8.545127588044346,28.523642714949844,3.3380007988245635,2.338000798824564,13.07565313805369,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9977425924388674,1.0259237943266317,0,0,3,1.0078972828554797,0,3,1.216289960782471,0,4,3,3,0,0,,0,0,,0,0,,2.8510680938454085,10.515067918421906,3.688115321103957,2.688115321103957,14.42516282792131,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0151072543359978,1.0271418565917279,0,0,8,1.0337578481822751,0,6,1.1684129675666044,0,7,8,6,0,0,,0,0,,0,0,,7.252347345627254,16.18093628134122,2.2311309028927564,1.2311309028927566,89.6233138031447,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9924073904926562,1.0443026303632614,0,0,11,1.0647629261907063,0,15,1.104184682699792,0,10,11,15,0,0,,0,0,,0,0,,403.55505762954766,440.87218760393256,1.0924709758157485,0.09247097581574851,40.43478056834072,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9456856247142166,1.0348351817758172,0,0,7,1.0385329204762266,0,14,0.9987339046885134,0,7,7,14,0,0,,0,0,,0,0,,1.8560849251187157,58.00544947739026,31.251506163534092,30.251506163534092,357.4703659177857,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.964963850869887,1.0105243510608126,0,0,8,1.0318840359265649,0,12,1.0102412672349723,0,8,8,12,0,0,,0,0,,0,0,,276.92610238577856,293.3919219038498,1.0594592542061387,0.05945925420613875,15130.945811479778,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.010555471480021,1.0415915410652536,0,0,12,1.059554472033915,0,13,1.163027585815908,0,11,12,13,0,0,,0,0,,0,0,,437.7816429751492,454.2109442295215,1.0375285293890335,0.03752852938903351,164293012543.72263,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9751475460157158,1.0145304980641874,0,0,4,1.0198443490517368,0,2,1.0675109380109218,0,4,4,2,0,0,,0,0,,1,1,0.08563351485130573,4.3985112513789995,27.244080409348932,6.193932185761149,5.193932185761149,42.13824397463736,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.988027451115982,1.03386865365957,0,0,12,1.039928330757766,0,15,1.0439424719263655,0,9,12,15,0,0,,0,0,,0,0,,12.394665495539952,24.183113595601686,1.9510904593838085,0.9510904593838085,38.932557584534436,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9624167029332401,1.0286578903213772,0,0,12,1.0495815393164258,0,15,1.0120640261095213,0,9,12,15,0,0,,0,0,,0,0,,29.387598070378946,49.24135616251111,1.6755828783483888,0.6755828783483888,179.6154507381536,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0148656731581094,1.036866043348441,0,0,13,1.0644939239389277,0,12,1.0505813299976015,0,11,13,12,0,0,,0,0,,0,0,,481.7998966546804,506.34569583562217,1.050946044927308,0.05094604492730809,44.134870545548566,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9821822189145928,1.036515591741672,0,0,7,1.0497697640102432,0,7,1.0895219371438105,0,7,7,7,0,0,,0,0,,0,0,,48.572415642945685,67.16081467845459,1.3826945559420318,0.38269455594203183,17.014627309217765,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.000418990830113,1.039717389507001,0,0,12,1.048131699280507,0,14,1.1388551124432345,0,10,12,14,0,0,,0,0,,0,0,,82.82924027766839,98.0198057765732,1.1833961708206122,0.1833961708206122,354.38096650303885,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.984598537874373,1.0736649589314569,0,0,11,1.0311633989244822,0,16,1.03988980876262,0,9,11,16,1,1,0.009593100240608936,0,0,,0,0,,43.13601235736558,66.7763943752127,1.5480428237546735,0.5480428237546735,31.22491423106467,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9816155245188101,1.0288786913374572,0,0,12,1.050633546895454,0,14,1.1117823177142014,0,10,12,14,0,0,,0,0,,0,0,,412.9884273393171,442.17149980948176,1.0706631724723545,0.07066317247235455,14.571894297111024,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9755787883009409,1.0474533203557792,0,0,12,1.0413860547425882,0,15,1.0200224388062378,0,9,12,15,0,0,,0,0,,0,0,,43.97055853192127,65.9601722851952,1.5000985770355895,0.5000985770355896,219896137532.7393,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9960404180387894,1.0131802733289752,0,0,5,1.02154656683961,0,9,1.016218079534612,0,7,5,9,0,0,,0,0,,0,0,,269.63202043385195,278.7201203425461,1.0337055661789387,0.0337055661789388,9575.117363376989,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9873081921543907,1.0257310879881565,0,0,11,1.0617542096865464,0,16,0.9629574440160428,0,9,11,16,1,1,0.005533206174650414,0,0,,0,0,,40.01899545683814,53.41902123548021,1.3348416327215022,0.33484163272150236,29.561924140796936,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9904808810100416,1.027422210260826,0,0,12,1.0340606131392607,0,15,1.0493591573924208,0,9,12,15,0,0,,0,0,,0,0,,26.100445824237422,35.05101152271699,1.3429276939847474,0.3429276939847474,266.24067350804955,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.014418590862963,1.0252207220889307,0,0,12,1.0240263240778753,0,15,1.088930147281265,0,9,12,15,0,0,,5,5,0.39639103510981155,0,0,,18.69683557100896,28.124629069982838,1.5042454089713704,0.5042454089713703,0.4933875738986415,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9937387332033965,1.019748322218501,0,0,11,1.0212527226079293,0,16,1.0072011546183364,0,9,11,16,1,1,0.0024163740851395623,0,0,,0,0,,40.84917342291101,47.5583687921185,1.1642431120881511,0.164243112088151,173880.3821257185,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9979700759943383,1.0247674164397087,0,0,8,1.040157203133283,0,6,1.0405468386159744,0,7,8,6,0,0,,0,0,,0,0,,15.78132728043345,20.530959695159268,1.3009653326570745,0.3009653326570745,47496324147.25818,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9902395626427686,1.0259185869075276,0,0,14,1.0711881810105643,0,11,1.1564142957154384,0,11,14,11,0,0,,0,0,,0,0,,434.15930874322277,481.1841423368069,1.1083123928166108,0.10831239281661069,470248335935.84106,1.0,0.0,True
