mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9792988852886368,1.0243797796103418,0,0,9,1.0455172732810702,0,18,1.0132284170802344,0,9,9,18,0,0,,0,0,,0,0,,350.3772562824488,360.0422445921185,1.0275845196466704,0.027584519646670448,2.347129593254959,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9855790052599722,1.0648076060529685,0,0,11,1.0420777797817196,0,16,1.0114575501919634,0,9,11,16,0,0,,0,0,,0,0,,74.82075676834027,94.13015473410724,1.258075416499096,0.2580754164990959,193093979657.66962,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,1.0192371647925929,1.053718184878683,0,0,18,1.0557698290196782,0,15,1.1809177302997202,0,12,18,15,0,0,,0,0,,0,0,,37.55770545058047,50.65732925541211,1.3487865844751488,0.34878658447514865,672.5588247061901,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9870491405579834,1.0126896348135581,0,0,6,1.0197813552334523,0,9,1.0303810663326602,0,6,6,9,0,0,,0,0,,0,0,,8.00434247078125,15.23361215508492,1.9031684627054781,0.9031684627054781,11.382532157106837,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9766710969818639,1.0205275072641562,0,0,8,1.0230622071031938,0,12,1.1114416826204796,0,8,8,12,0,0,,0,0,,0,0,,359.72421140703767,379.74912700884744,1.0556674112189548,0.055667411218954715,14.240249302869003,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9891916749716166,1.0639020394512162,0,0,7,1.0571674808304479,0,8,1.1009155668532837,0,6,7,8,0,0,,0,0,,0,0,,7.978270977292414,27.27316571794486,3.418430609284789,2.418430609284789,0.09414568002652672,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0049811001138902,1.0351621511849072,0,0,13,1.0553209314696974,0,13,1.1073933296310932,0,10,13,13,0,0,,0,0,,0,0,,295.8963157091456,318.80441040852764,1.0774193306343827,0.07741933063438276,1.0970753498759578,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.936444620704339,1.042807752367179,0,0,11,1.08490976595122,0,17,0.9561788716347451,0,8,11,17,0,0,,0,0,,0,0,,3.9566199740505903,32.36959733678165,8.181123673508445,7.181123673508445,284129773627.3106,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9853064936198147,1.0071757770239804,0,0,6,1.0140911999225481,0,9,1.0496539120075679,0,6,6,9,0,0,,0,0,,1,1,0.009875932475129459,2.930112172764728,7.519797635505303,2.566385582573088,1.566385582573088,24.430311700791243,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0082440401151025,1.0338217730383947,0,0,10,1.0492585319624992,0,18,1.014227674050492,0,8,10,18,0,0,,0,0,,0,0,,13.82597759719768,23.829403173971016,1.7235239249050196,0.7235239249050196,11.666876220317988,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.998719207029736,1.0645028079657235,0,0,12,1.0436947078371852,0,13,1.0681099056913914,0,11,12,13,0,0,,0,0,,0,0,,245.46005080569398,269.1710005351311,1.0965979989477257,0.09659799894772568,237109497294.3712,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0184795439139296,1.044065660853754,0,0,17,1.0479060519740866,0,8,1.1565834759805487,0,11,17,8,0,0,,0,0,,1,1,0.03250151617526089,78.01531613839674,89.18492609360001,1.1431720142669002,0.14317201426690024,166.14880280149572,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.004050216450032,1.017400389901193,0,0,9,1.0403765242894691,0,5,0.9986641566580348,0,7,9,5,0,0,,0,0,,1,1,0.004782376891591016,33.39013133250692,38.18399918001232,1.1435713983801656,0.1435713983801657,47938678475.05403,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9654970231576532,1.053101810213063,0,0,12,1.0382733509332687,0,23,1.0081374410780404,0,10,12,23,0,0,,0,0,,1,1,0.022328602434817494,25.468057348565203,42.824182170306905,1.6814860114456078,0.6814860114456078,480.2400883431285,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9723557171952532,1.0380079441618963,0,0,5,1.018195149193715,0,0,,0,5,5,0,0,0,,0,0,,1,1,0.007532020897458446,18.798663564003338,25.27220464021436,1.3443617709402969,0.3443617709402968,64735410762.11021,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.016573776396428,1.0665385112973875,0,0,13,1.0425722298718556,0,15,1.1299072682725972,0,8,13,15,0,0,,0,0,,0,0,,9.530766983227107,29.589203375407248,3.104598342135564,2.104598342135564,200584363921.8014,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9305677553301428,1.0725917199522346,0,0,9,1.023740833928507,0,12,0.9810083203249992,0,7,9,12,0,0,,0,0,,0,0,,3.5059166427244652,22.156926380708303,6.319866853277506,5.319866853277506,186510097379.83838,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9570596103534432,1.0721907547293779,0,0,10,1.040054426148739,0,17,0.9777012349556508,0,9,10,17,0,0,,0,0,,0,0,,40.63348966436501,77.07451923455115,1.8968225439456754,0.8968225439456755,112009113.65748203,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0037630814643588,1.024513802513409,0,0,12,1.0322169734239572,0,15,1.085009618737002,0,9,12,15,0,0,,0,0,,0,0,,13.813961282334,25.049333803669256,1.8133345889497767,0.8133345889497768,76.81384228735516,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9836322826160923,1.023183652084466,0,0,7,1.0108700894054403,0,14,1.018952215407113,0,7,7,14,0,0,,0,0,,0,0,,6.006474937100036,16.82291495373213,2.8007966619193687,1.8007966619193687,3.8892982032003602,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9828888744829424,1.0447793842429292,0,0,9,1.0395756343329223,0,19,1.0158359275536393,0,8,9,19,0,0,,0,0,,0,0,,11.991311761822846,17.58703144753004,1.4666478361043436,0.46664783610434357,1.050009698990668,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9867937600293568,1.050254657486361,0,0,7,1.0407022260713437,0,2,1.0000177436407862,0,6,7,2,1,1,0.005307863190987102,0,0,,0,0,,40.78294046131437,57.18818339400982,1.4022574818570779,0.4022574818570779,164052429326.9545,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0059730796425423,1.0475782236470395,0,0,12,1.0668703569118374,0,14,1.0700008961372187,0,10,12,14,0,0,,0,0,,0,0,,408.7072032476002,443.4991643616669,1.085126860592641,0.08512686059264106,347919611140.6668,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0127981059746975,1.033653109190176,0,0,13,1.0308607020486522,0,13,1.1065366665306373,0,10,13,13,0,0,,0,0,,0,0,,361.30662073518715,378.2044520129849,1.0467686732211383,0.046768673221138424,18.930897417265545,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.963872048905927,1.019591894975288,0,0,3,1.0157093734588136,0,3,1.0014690739851535,0,4,3,3,0,0,,0,0,,0,0,,0.17221227377474446,4.807263575559102,27.914755842821375,26.91475584282138,46350513017.84358,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.032471383681856,1.0560026920816226,0,0,8,1.0675251602292912,0,6,0.9453516727569995,0,7,8,6,1,1,0.009438208899545376,0,0,,0,0,,37.261221757181964,55.56767080208467,1.4913002897274619,0.4913002897274619,183064490449.02707,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,0.0,False,False,True,True,1,1.022550974979856,1.0111129517593673,0,0,0,,0,0,,0,1,0,0,0,0,,0,0,,0,0,,1.184671697659649e-07,4.8207690963234775,40692869.64352265,40692868.64352266,48207689778.56308,0.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9425843898701585,1.0179582988742477,0,0,12,1.0346426965677036,0,14,0.9806894183043687,0,10,12,14,0,0,,0,0,,1,1,0.0020269959844784764,302.2997806835821,323.27885402778725,1.0693982420257326,0.06939824202573261,30.43716297636704,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9893970590651694,1.044782337529009,0,0,13,1.0414177089810883,0,14,1.0249553594322314,0,9,13,14,0,0,,0,0,,1,1,0.014183826532607951,17.2127258805658,25.968883258528486,1.5087025401275294,0.5087025401275294,87561573779.62686,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9926336913905736,1.0279967312783647,0,0,6,1.0285219516750017,0,3,1.3413957071884177,0,6,6,3,0,0,,0,0,,0,0,,43.801951831245944,61.92886573175366,1.413838040148178,0.413838040148178,39500.93937237558,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,2,1.05679038440555,1.0553282527672154,0,0,1,1.0206184582825253,0,0,,0,2,1,0,0,0,,0,0,,0,0,,-0.16013140881801366,23.253955363065987,-145.21795277211152,-146.21795277211152,96.48518205854093,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9748609866868351,1.0381033196478624,0,0,10,1.0672022931937661,0,10,0.9905079829647675,0,8,10,10,1,1,0.004250446020659057,0,0,,0,0,,41.9077151152882,67.20175738420444,1.603565291005064,0.6035652910050641,252940422689.1624,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0157729953476895,1.0732959070912214,0,0,7,1.066786811004323,0,2,1.379055349635706,0,6,7,2,0,0,,0,0,,0,0,,2.052541363736953,31.688949764258034,15.43888484983496,14.43888484983496,142.30862567454832,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9952918616951747,1.0219400698484729,0,0,9,1.0293183996170479,0,5,1.415398518141052,0,7,9,5,0,0,,0,0,,0,0,,17.572599225083952,25.056346339314292,1.4258759343664817,0.4258759343664817,24.56531334480253,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0015836969524985,1.0310533012358878,0,0,9,1.0461499139275465,0,10,1.0778789665544777,0,9,9,10,0,0,,0,0,,0,0,,316.6754546356715,359.0852636977065,1.1339219962937344,0.13392199629373436,13279.003194762325,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.002552228966492,1.0473857078355073,0,0,16,1.0627808434454566,0,18,1.3381201071882993,0,11,16,18,0,0,,0,0,,0,0,,25.533255858699253,43.37634406188992,1.6988175852673906,0.6988175852673906,37.242551470940036,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.99851078612976,1.017086082563745,0,0,10,1.0295494471058444,0,10,1.069434125012913,0,8,10,10,0,0,,0,0,,0,0,,290.8417662925889,312.9159641758053,1.075897620086001,0.07589762008600104,3.6600075946515966,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.01104615775658,1.0533328451966952,0,0,13,1.0465756978124816,0,12,1.0381858781377284,0,11,13,12,0,0,,0,0,,0,0,,523.187632836548,544.2175190727199,1.04019568681728,0.040195686817279946,37.94940170070939,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9944808006354103,1.0391365763003049,0,0,3,1.0188368087359212,0,3,1.2639534151499539,0,4,3,3,0,0,,0,0,,0,0,,3.2980828715197377,8.163079481875918,2.4750983525512256,1.4750983525512258,9.296849325158885,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0023806860007178,1.0599590924315487,0,0,11,1.066046293400874,0,2,1.5529465514904957,0,8,11,2,0,0,,0,0,,0,0,,138.80821700655002,152.4562085612269,1.0983226486803217,0.09832264868032173,136479915546.76877,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9614650996930074,1.035133446081686,0,0,3,1.059528575595918,0,3,1.2742912650819636,0,4,3,3,0,0,,0,0,,0,0,,3.1564817870515625,26.90813782735802,8.52472456446284,7.524724564462841,7843.266698472797,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0068238382425532,1.0736996185680672,0,0,7,1.0517410905008466,0,2,1.3881661855985896,0,6,7,2,0,0,,0,0,,0,0,,4.666410717695746,17.497486122147706,3.7496669669033955,2.749666966903395,3203.644208504828,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9395853345747983,1.026243576338559,0,0,8,1.02295264690554,0,20,0.9893713958471582,0,8,8,20,0,0,,0,0,,0,0,,4.1918424649679435,21.47080118441342,5.122043913589109,4.122043913589108,5.2092128346171265,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9667074085663442,1.0184754231553907,0,0,11,1.0476913874531828,0,15,1.0763914560947416,0,10,11,15,0,0,,0,0,,0,0,,282.3488314598535,307.10118848788443,1.0876658738059994,0.08766587380599947,247523570280.30927,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9542666654086083,1.0203989774596274,0,0,6,1.024525682842023,0,15,1.3144163829784672,0,7,6,15,0,0,,0,0,,0,0,,6.562048723845545,20.4124926119275,3.1106889739711057,2.110688973971105,7.796788245823709,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9431467417886941,1.0800351062917757,0,0,5,1.021715375689241,0,5,1.0326834238929434,0,5,5,5,0,0,,0,0,,1,1,0.026754029432848693,5.086483171497111,30.451544570521325,5.986758147782976,4.986758147782976,6354.260478852761,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.996374968664493,1.0516672998042096,0,0,11,1.0419109617113245,0,16,1.170034186383557,0,9,11,16,0,0,,0,0,,0,0,,16.825944574160246,31.365937034150853,1.8641412311746113,0.8641412311746114,6.113058645806259,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0049535866687394,1.0347645284087759,0,0,12,1.0370605764590204,0,7,1.2620693978808517,0,9,12,7,0,0,,0,0,,0,0,,80.84744035319687,92.30632645543247,1.1417346801849924,0.14173468018499225,12.083365776540413,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9619064231735146,1.0720568062780027,0,0,4,1.0303640205415336,0,2,1.0166180153608153,0,4,4,2,0,0,,0,0,,0,0,,1.8386570685292205,27.71987509286048,15.076152898394575,14.076152898394575,106.63388724698464,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9861805694373208,1.0160048243351323,0,0,9,1.0272854826698938,0,5,1.0229065422216572,0,7,9,5,0,0,,0,0,,1,1,0.009394071576368406,17.95036664238054,24.02521241557952,1.338424606818691,0.33842460681869097,60748457731.9898,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9018019496071742,1.080681491655468,0,0,7,1.0610838854693991,0,3,1.147500967964746,0,5,7,3,0,0,,0,0,,0,0,,-0.03111983544297953,31.03321071314772,-997.2164142708746,-998.2164142708746,310643305485.907,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0008109821632554,1.038137160126399,0,0,10,1.0582096168194006,0,10,1.0991765217718446,0,8,10,10,0,0,,0,0,,0,0,,77.29518550480825,94.80564332482358,1.2265400840383012,0.2265400840383011,769.7868778834431,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0177690179022827,1.0670602800093147,0,0,8,1.0641658297891539,0,7,1.1777032251293875,0,6,8,7,0,0,,0,0,,0,0,,-2.0190448181115555,15.545018268569729,-7.699194257168214,-8.699194257168214,309.1127609899988,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.0031407027697234,0.9887227853995431,0,0,2,0.9919021286789245,0,0,,0,4,2,0,0,0,,0,0,,0,0,,269.1793838193813,278.0292013741636,1.032877025830182,0.032877025830182115,88498175547.82304,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0028868636933221,1.0380356124308812,0,0,14,1.0752518670662083,0,21,1.035923298453635,0,10,14,21,0,0,,0,0,,0,0,,18.349703887936204,31.440815418825576,1.7134235849710886,0.7134235849710887,11.006616747632783,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.021303649260786,1.0559448884952354,0,0,14,1.0518261066128263,0,13,1.117104789452257,0,9,14,13,0,0,,0,0,,1,1,0.02383338869359557,22.56360227783926,35.002846163632825,1.5512968954434512,0.5512968954434512,12.752066191288977,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9483679253995916,1.0485946568389495,0,0,9,1.0411920243841934,0,18,0.9934970330082415,0,9,9,18,0,0,,0,0,,0,0,,347.9077261356046,369.3948791330911,1.0617610687642831,0.06176106876428318,8.326838651585557,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0141372168555556,1.0539995281802776,0,0,6,1.032373976236588,0,9,1.2424686161071712,0,6,6,9,0,0,,0,0,,0,0,,6.032098130122713,11.757243201055529,1.9491133843368604,0.9491133843368604,2.5394147566592746,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9775814810442113,1.034385124222862,0,0,6,1.0301646986885744,0,9,1.0935319074281915,0,6,6,9,0,0,,0,0,,1,1,0.012868479236067399,5.037875765901094,13.291817640231459,2.638377414980584,1.6383774149805843,27.767780548312416,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9698522084166459,1.1398780222393912,0,0,10,1.042031234161998,0,10,1.0061637548370064,0,8,10,10,1,1,0.006787347680892408,0,0,,0,0,,37.519719689298974,77.10562855318925,2.0550694192734227,1.0550694192734227,395859088638.9027,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9639199221752843,1.0484370373170027,0,0,6,1.0476302055984865,0,4,0.9275255715819071,0,5,6,4,0,0,,0,0,,0,0,,5.474458068197833,39.03444762628112,7.130285251984967,6.130285251984967,102.65389751837294,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,10,1.0206978577233854,1.0374836091583597,0,0,12,1.111449523103243,0,6,1.3417538391926658,0,10,12,6,0,0,,0,0,,0,0,,,468.90029858934236,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9801807962952759,1.047312001267581,0,0,12,1.1565843171905377,0,6,1.3963442781685778,0,10,12,6,0,0,,0,0,,0,0,,484.24927138401677,498.1642591875849,1.0287351755095018,0.028735175509501873,137390780206.28331,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9450499169963354,1.0444973855105935,0,0,8,1.0308122794728325,0,13,0.9717053412913012,0,7,8,13,0,0,,0,0,,0,0,,1.4707652103424371,34.632989457836466,23.547599041843593,22.547599041843597,98420223.56973587,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,3,0.8840781800212801,1.1158980602241857,0,0,2,1.0678714679733683,0,1,1.0130446035679692,0,3,2,1,0,0,,0,0,,0,0,,-0.23584060524648703,30.335145622199907,-128.6256265773036,-129.6256265773036,305709862274.4639,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,12,1.0081697832665355,1.0553749986436598,0,0,14,1.1153313331442223,0,10,1.174788134476025,0,12,14,10,0,0,,0,0,,0,0,,,486.8815456890451,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.003312378388471,1.049398867528649,0,0,13,1.0367546442831188,0,13,1.0504843864053444,0,10,13,13,0,0,,0,0,,0,0,,349.2069544445994,365.79835668138253,1.047511660422603,0.04751166042260287,2554.2893767040505,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0272176345954325,1.0518621002182007,0,0,10,1.0391466625509935,0,9,1.0963587292012817,0,9,10,9,0,0,,0,0,,0,0,,118.60203657133363,141.29769643545302,1.1913597820090467,0.19135978200904674,28.583061937451205,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9720606291887346,1.018204263074973,0,0,11,1.0290892476482731,0,16,1.0065839624165454,0,9,11,16,0,0,,1,1,0.3398218486866346,0,0,,11.517038877455875,21.506612875832374,1.867373472006826,0.867373472006826,19.296843272200096,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.900020350106715,1.0559680749786307,0,0,10,1.0842332925046465,0,10,0.9111344489095089,0,8,10,10,0,0,,0,0,,0,0,,21.975322976496123,79.712821876649,3.627378854085852,2.627378854085852,577374989001.5288,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9954423738609994,1.036248414881189,0,0,13,1.044474117677724,0,5,1.2188989712532963,0,10,13,5,0,0,,0,0,,0,0,,356.565058202899,379.37142270589675,1.0639612995674412,0.06396129956744118,228063645029.97723,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9508226612518539,1.0357512406704286,0,0,14,1.0705002289313983,0,20,1.013581796902413,0,11,14,20,0,0,,0,0,,0,0,,298.14944460463306,316.16516518580767,1.0604251354721277,0.060425135472127765,0.8965696368517312,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9594799860917874,1.0477132846767794,0,0,14,1.027254705230639,0,21,1.0144443133158347,0,10,14,21,1,1,0.002604726620325528,0,0,,0,0,,13.772291522298913,27.75258580163596,2.015102988250093,1.0151029882500928,139802942793.37045,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9558832470964203,1.0351678116988654,0,0,10,1.0856664984597613,0,16,0.8911711041374607,0,10,10,16,0,0,,0,0,,0,0,,542.1699361741291,664.9370515751457,1.2264365971070506,0.22643659710705047,7.952113142752323,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0148766852665072,1.0234990904188743,0,0,11,1.0723045412569159,0,2,1.190476829594699,0,8,11,2,0,0,,0,0,,0,0,,38.85276622827946,44.12182498553317,1.1356160517965532,0.13561605179655312,52690587572.53717,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.016928988860587,1.0524344730559054,0,0,12,1.054322648541686,0,14,1.204841553010497,0,10,12,14,0,0,,0,0,,0,0,,79.98468823866433,93.74265806607946,1.1720075445735696,0.17200754457356962,20.658089862158683,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9680190629277153,1.032589132867844,0,0,11,1.0146639129914723,0,16,1.0341481114760995,0,9,11,16,0,0,,5,5,0.3372793664887371,1,1,0.02174650377399399,12.425278360751213,24.78703983851172,1.9948880917475988,0.994888091747599,248.0879437900314,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9670828289094818,1.0415708671762756,0,0,10,1.0210572897474408,0,10,1.0094053288631863,0,8,10,10,0,0,,0,0,,1,1,0.0018129361297519928,25.11302992684984,43.84457662305327,1.745889554178264,0.7458895541782641,420.0118097320723,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9559021939416416,1.0060190999313268,0,0,8,1.0178229867363915,0,6,1.0893193207872294,0,7,8,6,0,0,,0,0,,0,0,,343.75422547154284,361.01592524937485,1.0502152366393558,0.05021523663935584,13.354691719884205,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,12,1.0059392242998217,1.0487905012440693,0,0,18,1.0546662622480456,0,6,1.3802773469434213,0,12,18,6,0,0,,0,0,,0,0,,419.9972680529606,444.6807463067016,1.058770568599576,0.05877056859957604,181621043932.17023,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.009891055765034,1.058289299841148,0,0,13,1.0449700062747687,0,13,1.0353276489650058,0,10,13,13,0,0,,0,0,,1,1,0.025219767823104516,88.37808879761114,102.74291258639647,1.1625382940977742,0.1625382940977743,143648237887.8533,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9474083176605048,1.0638215660136863,0,0,11,1.036089806366979,0,9,1.0013112586769954,0,8,11,9,1,1,0.006594675042986178,0,0,,0,0,,43.76018251351529,85.00784744845029,1.9425843898661919,0.9425843898661918,412476649349.35004,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,10,0.9689338429512758,1.0497071006865295,0,0,13,1.0507996577580079,0,13,1.0517079489461396,0,10,13,13,0,0,,0,0,,0,0,,,379.38737777705114,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0062309333431123,1.0615239574422255,0,0,10,1.0667621743280062,0,15,1.118816551562649,0,11,10,15,0,0,,0,0,,0,0,,651.5315952903796,699.1996384789327,1.0731630569156174,0.07316305691561739,338.5879157917874,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.009675410039265,1.0249789194281107,0,0,10,1.0370676493654398,0,9,1.0889079866444409,0,9,10,9,0,0,,0,0,,1,1,0.019469530653946143,289.848896530426,302.58500790083013,1.0439405204672472,0.043940520467247064,3.1230970047048405,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0007529293083834,1.0433089074746262,0,0,16,1.0581457785527406,0,10,1.0992423486410723,0,10,16,10,0,0,,0,0,,0,0,,53.232303210413086,65.98410281643599,1.239550025773231,0.2395500257732311,127517996060.22906,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0093949255889207,1.0452275301877054,0,0,11,1.0560738059547152,0,8,1.14598407091234,0,9,11,8,0,0,,0,0,,0,0,,356.7186474284387,368.54002189150333,1.0331392108270316,0.03313921082703169,3.0914665779484505,1.0,1.0,True
